keyword_name,keyword_pc_search,keyword_phone_search,cafe_contents,blog_contents,smart_store_products,naver_blog_contents_divide_keyword_pc_search,naver_blog_contents_divide_keyword_phone_search,naver_blog_contents_divide_all_keyword_search,naver_cafe_contents_divide_keyword_pc_search,naver_cafe_contents_divide_keyword_phone_search,naver_cafe_contents_divide_all_keyword_search,naver_smart_store_divide_keyword_pc_search,naver_smart_store_divide_keyword_phone_search,naver_smart_store_divide_all_keyword_search
구글광고등록,10,10,18626,29308,167,2930.8,2930.8,1465.4,1862.6,1862.6,931.3,16.7,16.7,8.35
구글검색,2140,2940,511502,918802,194,429.3467289719626,312.51768707482995,180.86653543307088,239.0196261682243,173.98027210884354,100.68937007874015,0.09065420560747664,0.06598639455782312,0.03818897637795276
네이버롤링배너,70,40,758,1110,2,15.857142857142858,27.75,10.090909090909092,10.82857142857143,18.95,6.890909090909091,0.02857142857142857,0.05,0.01818181818181818
마케팅구인,10,10,60480,32762,0,3276.2,3276.2,1638.1,6048.0,6048.0,3024.0,0.0,0.0,0.0
롤링배너,230,80,2635,5887,37,25.595652173913045,73.5875,18.990322580645163,11.456521739130435,32.9375,8.5,0.1608695652173913,0.4625,0.11935483870967742
병원홍보문구,500,20,6992,24694,23877,49.388,1234.7,47.488461538461536,13.984,349.6,13.446153846153846,47.754,1193.85,45.917307692307695
사이트검색,170,150,2035191,2006139,159,11800.817647058824,13374.26,6269.184375,11971.711764705882,13567.94,6359.971875,0.9352941176470588,1.06,0.496875
스마트클릭,20,20,678024,1630244,27934,81512.2,81512.2,40756.1,33901.2,33901.2,16950.6,1396.7,1396.7,698.35
쇼핑몰키워드,570,10,65160,92888,7564,162.96140350877192,9288.8,160.15172413793104,114.3157894736842,6516.0,112.34482758620689,13.27017543859649,756.4,13.041379310344828
온라인상품판매,560,20,441525,528900,18579,944.4642857142857,26445.0,911.8965517241379,788.4375,22076.25,761.25,33.176785714285714,928.95,32.032758620689656
옥외광고사실기,290,300,329,341,1,1.1758620689655173,1.1366666666666667,0.5779661016949152,1.1344827586206896,1.0966666666666667,0.5576271186440678,0.0034482758620689655,0.0033333333333333335,0.001694915254237288
키워드광고비용,40,10,33019,84665,48,2116.625,8466.5,1693.3,825.475,3301.9,660.38,1.2,4.8,0.96
키워드란,40,80,1920184,1999847,7564,49996.175,24998.0875,16665.391666666666,48004.6,24002.3,16001.533333333333,189.1,94.55,63.03333333333333
타임보드,130,50,49915,139774,10687,1075.1846153846154,2795.48,776.5222222222222,383.96153846153845,998.3,277.30555555555554,82.20769230769231,213.74,59.37222222222222
인터넷배너광고비용,10,10,10235,43458,0,4345.8,4345.8,2172.9,1023.5,1023.5,511.75,0.0,0.0,0.0
이미지검색사이트,100,70,11989,212054,15,2120.54,3029.342857142857,1247.3764705882354,119.89,171.27142857142857,70.52352941176471,0.15,0.21428571428571427,0.08823529411764706
키워드모니터링,10,10,8482,15300,0,1530.0,1530.0,765.0,848.2,848.2,424.1,0.0,0.0,0.0
학원리뷰,10,10,94526,176310,3,17631.0,17631.0,8815.5,9452.6,9452.6,4726.3,0.3,0.3,0.15
구글에드워즈,110,40,343,538,157,4.890909090909091,13.45,3.5866666666666664,3.118181818181818,8.575,2.2866666666666666,1.4272727272727272,3.925,1.0466666666666666
마케팅보고서,110,40,1045,115891,31,1053.5545454545454,2897.275,772.6066666666667,9.5,26.125,6.966666666666667,0.2818181818181818,0.775,0.20666666666666667
구글동영상광고,10,10,14008,32857,742,3285.7,3285.7,1642.85,1400.8,1400.8,700.4,74.2,74.2,37.1
GOOGLEANALYTICS교육,10,10,303,996,0,99.6,99.6,49.8,30.3,30.3,15.15,0.0,0.0,0.0
유튜브광고교육,10,10,9143,28015,0,2801.5,2801.5,1400.75,914.3,914.3,457.15,0.0,0.0,0.0
유튜브광고강의,10,10,7430,16983,1,1698.3,1698.3,849.15,743.0,743.0,371.5,0.1,0.1,0.05
페이스북광고효과,40,20,1930,57633,2,1440.825,2881.65,960.55,48.25,96.5,32.166666666666664,0.05,0.1,0.03333333333333333
페이스북광고하는법,160,50,556,32272,6,201.7,645.44,153.67619047619047,3.475,11.12,2.6476190476190475,0.0375,0.12,0.02857142857142857
페이스북홍보방법,20,10,83776,101054,7,5052.7,10105.4,3368.4666666666667,4188.8,8377.6,2792.5333333333333,0.35,0.7,0.23333333333333334
페이스북픽셀,630,200,2317,7158,10,11.361904761904762,35.79,8.624096385542169,3.6777777777777776,11.585,2.791566265060241,0.015873015873015872,0.05,0.012048192771084338
바이럴마케팅교육,560,40,10354,21960,25,39.214285714285715,549.0,36.6,18.489285714285714,258.85,17.256666666666668,0.044642857142857144,0.625,0.041666666666666664
인터넷쇼핑몰마케팅,10,10,7956,111102,538,11110.2,11110.2,5555.1,795.6,795.6,397.8,53.8,53.8,26.9
구글시트,1830,700,18067,34011,19,18.585245901639343,48.58714285714286,13.44308300395257,9.872677595628415,25.81,7.141106719367589,0.010382513661202186,0.027142857142857142,0.007509881422924901
구글광고하는법,30,10,12312,30011,0,1000.3666666666667,3001.1,750.275,410.4,1231.2,307.8,0.0,0.0,0.0
언론사배너광고,10,10,2110,2997,0,299.7,299.7,149.85,211.0,211.0,105.5,0.0,0.0,0.0
블로그컨설팅,30,120,90535,247020,33,8234.0,2058.5,1646.8,3017.8333333333335,754.4583333333334,603.5666666666667,1.1,0.275,0.22
인스타대행,20,60,15704,68043,175,3402.15,1134.05,850.5375,785.2,261.73333333333335,196.3,8.75,2.9166666666666665,2.1875
희일,20,30,1027,1009,7,50.45,33.63333333333333,20.18,51.35,34.233333333333334,20.54,0.35,0.23333333333333334,0.14
엑셀강좌,300,150,11567,21058,38,70.19333333333333,140.38666666666666,46.79555555555555,38.556666666666665,77.11333333333333,25.704444444444444,0.12666666666666668,0.25333333333333335,0.08444444444444445
마케팅스터디,40,50,52977,46907,174,1172.675,938.14,521.1888888888889,1324.425,1059.54,588.6333333333333,4.35,3.48,1.9333333333333333
광고학원,10,30,244198,388209,15879,38820.9,12940.3,9705.225,24419.8,8139.933333333333,6104.95,1587.9,529.3,396.975
디지털마케팅수업,10,10,1040,14016,3,1401.6,1401.6,700.8,104.0,104.0,52.0,0.3,0.3,0.15
기획학원,10,10,112795,178339,10808,17833.9,17833.9,8916.95,11279.5,11279.5,5639.75,1080.8,1080.8,540.4
마케팅클래스,10,10,23311,58705,54,5870.5,5870.5,2935.25,2331.1,2331.1,1165.55,5.4,5.4,2.7
홈페이지로그분석,10,10,5817,8355,4,835.5,835.5,417.75,581.7,581.7,290.85,0.4,0.4,0.2
파워링크광고대행사,10,10,3256,2853,0,285.3,285.3,142.65,325.6,325.6,162.8,0.0,0.0,0.0
검색프로그램,210,20,11835,910498,53,4335.704761904762,45524.9,3958.686956521739,56.357142857142854,591.75,51.45652173913044,0.2523809523809524,2.65,0.23043478260869565
MYSQL,5500,1390,51033,93893,3186,17.071454545454547,67.54892086330935,13.62743105950653,9.278727272727274,36.71438848920863,7.406821480406386,0.5792727272727273,2.292086330935252,0.46240928882438315
블로그체험단모집,470,780,143946,201355,5,428.4148936170213,258.1474358974359,161.084,306.26808510638296,184.54615384615386,115.1568,0.010638297872340425,0.00641025641025641,0.004
광고실패사례,80,40,3778,63423,0,792.7875,1585.575,528.525,47.225,94.45,31.483333333333334,0.0,0.0,0.0
브랜드대행사,10,10,22617,86500,353,8650.0,8650.0,4325.0,2261.7,2261.7,1130.85,35.3,35.3,17.65
네이버검색광고공식대행사,20,10,23002,28950,0,1447.5,2895.0,965.0,1150.1,2300.2,766.7333333333333,0.0,0.0,0.0
쇼핑몰블로그,60,50,350915,683614,10719,11393.566666666668,13672.28,6214.672727272728,5848.583333333333,7018.3,3190.1363636363635,178.65,214.38,97.44545454545455
블로그가격,30,50,13086078,8693834,10719,289794.4666666667,173876.68,108672.925,436202.6,261721.56,163575.975,357.3,214.38,133.9875
리뷰이벤트,670,530,424566,811632,1301,1211.3910447761193,1531.3811320754717,676.36,633.6805970149254,801.0679245283019,353.805,1.9417910447761193,2.4547169811320755,1.0841666666666667
SEO광고,20,10,3418,7963,3,398.15,796.3,265.43333333333334,170.9,341.8,113.93333333333334,0.15,0.3,0.1
인스타업체,10,70,91843,255511,24,25551.1,3650.157142857143,3193.8875,9184.3,1312.0428571428572,1148.0375,2.4,0.34285714285714286,0.3
대기업회사,30,50,507485,720159,273,24005.3,14403.18,9001.9875,16916.166666666668,10149.7,6343.5625,9.1,5.46,3.4125
체험단회사,10,10,48220,143506,0,14350.6,14350.6,7175.3,4822.0,4822.0,2411.0,0.0,0.0,0.0
IMC대행사,10,10,1606,2005,0,200.5,200.5,100.25,160.6,160.6,80.3,0.0,0.0,0.0
체험단대행사,10,10,2477,9635,0,963.5,963.5,481.75,247.7,247.7,123.85,0.0,0.0,0.0
중소기업회사,30,80,331853,523490,98,17449.666666666668,6543.625,4759.0,11061.766666666666,4148.1625,3016.8454545454547,3.2666666666666666,1.225,0.8909090909090909
바이럴마케팅학원,10,10,2884,42674,9,4267.4,4267.4,2133.7,288.4,288.4,144.2,0.9,0.9,0.45
광고기업,30,40,496233,868308,11746,28943.6,21707.7,12404.4,16541.1,12405.825,7089.042857142857,391.53333333333336,293.65,167.8
모바일광고대행사,10,10,1542,19590,12,1959.0,1959.0,979.5,154.2,154.2,77.1,1.2,1.2,0.6
모바일앱,620,760,192693,1131050,2016,1824.274193548387,1488.2236842105262,819.6014492753624,310.7951612903226,253.54342105263157,139.63260869565218,3.2516129032258063,2.6526315789473682,1.4608695652173913
네이티브애드,130,50,757,1414,17,10.876923076923077,28.28,7.855555555555555,5.823076923076923,15.14,4.205555555555556,0.13076923076923078,0.34,0.09444444444444444
뉴미디어광고,60,70,754,30989,3,516.4833333333333,442.7,238.37692307692308,12.566666666666666,10.771428571428572,5.8,0.05,0.04285714285714286,0.023076923076923078
광고네트워크,40,10,117406,173249,419,4331.225,17324.9,3464.98,2935.15,11740.6,2348.12,10.475,41.9,8.38
광고수익,160,180,359060,391272,55,2445.45,2173.733333333333,1150.8,2244.125,1994.7777777777778,1056.0588235294117,0.34375,0.3055555555555556,0.16176470588235295
광고전략,790,240,15576,395468,225,500.59240506329115,1647.7833333333333,383.9495145631068,19.71645569620253,64.9,15.122330097087378,0.2848101265822785,0.9375,0.21844660194174756
광고트래킹,30,10,3891,7554,9,251.8,755.4,188.85,129.7,389.1,97.275,0.3,0.9,0.225
광고효율,40,10,34809,127341,24,3183.525,12734.1,2546.82,870.225,3480.9,696.18,0.6,2.4,0.48
검색광고가격,10,10,143494,261993,146,26199.3,26199.3,13099.65,14349.4,14349.4,7174.7,14.6,14.6,7.3
SEARCHENGINEADVERTISING,10,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
모바일광고대행,10,10,1753,25152,3,2515.2,2515.2,1257.6,175.3,175.3,87.65,0.3,0.3,0.15
상업광고,460,680,71521,93024,527,202.22608695652173,136.8,81.6,155.48043478260868,105.17794117647058,62.737719298245615,1.1456521739130434,0.775,0.46228070175438596
비디오광고,20,10,100976,153053,980,7652.65,15305.3,5101.766666666666,5048.8,10097.6,3365.866666666667,49.0,98.0,32.666666666666664
어플광고비용,10,10,11312,31279,11,3127.9,3127.9,1563.95,1131.2,1131.2,565.6,1.1,1.1,0.55
야후광고,10,10,21265,25845,0,2584.5,2584.5,1292.25,2126.5,2126.5,1063.25,0.0,0.0,0.0
앱광고비용,10,10,18482,49154,48,4915.4,4915.4,2457.7,1848.2,1848.2,924.1,4.8,4.8,2.4
앱광고비,10,10,15019,13261,0,1326.1,1326.1,663.05,1501.9,1501.9,750.95,0.0,0.0,0.0
온라인쇼핑몰광고,520,20,87078,173535,699,333.72115384615387,8676.75,321.3611111111111,167.4576923076923,4353.9,161.25555555555556,1.3442307692307693,34.95,1.2944444444444445
온라인광고용어,30,10,11514,26126,0,870.8666666666667,2612.6,653.15,383.8,1151.4,287.85,0.0,0.0,0.0
온라인광고단가,10,10,11186,13806,0,1380.6,1380.6,690.3,1118.6,1118.6,559.3,0.0,0.0,0.0
의료광고,360,230,761206,203455,198,565.1527777777778,884.5869565217391,344.83898305084745,2114.461111111111,3309.5913043478263,1290.1796610169492,0.55,0.8608695652173913,0.33559322033898303
온라인쇼핑몰홍보,540,10,92572,114541,637,212.11296296296297,11454.1,208.25636363636363,171.42962962962963,9257.2,168.31272727272727,1.1796296296296296,63.7,1.1581818181818182
인터넷광고창,600,100,4494,11335,1,18.891666666666666,113.35,16.192857142857143,7.49,44.94,6.42,0.0016666666666666668,0.01,0.0014285714285714286
인터넷광고방법,10,10,0,420959,8,42095.9,42095.9,21047.95,0.0,0.0,0.0,0.8,0.8,0.4
인앱광고,60,50,1362,4259,0,70.98333333333333,85.18,38.71818181818182,22.7,27.24,12.381818181818181,0.0,0.0,0.0
캠페인,7190,7850,1170178,1499009,19651,208.48525730180808,190.95656050955415,99.66815159574467,162.7507649513213,149.0672611464968,77.80438829787234,2.7331015299026427,2.503312101910828,1.3065824468085105
책광고,560,970,1836,1916,1049,3.4214285714285713,1.975257731958763,1.2522875816993464,3.2785714285714285,1.8927835051546391,1.2,1.8732142857142857,1.081443298969072,0.6856209150326797
키워드광고센터,590,220,30627,19120,0,32.40677966101695,86.9090909090909,23.604938271604937,51.91016949152542,139.21363636363637,37.81111111111111,0.0,0.0,0.0
EDN광고,20,10,38,80,0,4.0,8.0,2.6666666666666665,1.9,3.8,1.2666666666666666,0.0,0.0,0.0
포털사이트광고,20,10,60414,96217,8,4810.85,9621.7,3207.233333333333,3020.7,6041.4,2013.8,0.4,0.8,0.26666666666666666
핸드폰광고,620,1250,350406,247670,2212,399.46774193548384,198.136,132.44385026737967,565.1709677419354,280.3248,187.38288770053475,3.567741935483871,1.7696,1.1828877005347593
가상광고,300,720,60762,104362,10,347.87333333333333,144.94722222222222,102.3156862745098,202.54,84.39166666666667,59.57058823529412,0.03333333333333333,0.013888888888888888,0.00980392156862745
ADS,1430,3560,57691,92924,36627,64.98181818181818,26.102247191011237,18.622044088176352,40.34335664335664,16.205337078651684,11.56132264529058,25.613286713286712,10.288483146067415,7.340080160320642
ADVERTISEMENT,2510,7100,33408,25336,770,10.09402390438247,3.568450704225352,2.636420395421436,13.30996015936255,4.7053521126760565,3.476378772112383,0.30677290836653387,0.10845070422535211,0.08012486992715921
네이버파워상품광고,10,10,9770,11356,1,1135.6,1135.6,567.8,977.0,977.0,488.5,0.1,0.1,0.05
블로그후기,110,220,1295197,3045163,21,27683.3,13841.65,9227.766666666666,11774.518181818183,5887.259090909091,3924.839393939394,0.19090909090909092,0.09545454545454546,0.06363636363636363
키워드광고관리,20,10,6287,88438,2,4421.9,8843.8,2947.9333333333334,314.35,628.7,209.56666666666666,0.1,0.2,0.06666666666666667
빅데이터광고,130,70,11968,41772,11,321.32307692307694,596.7428571428571,208.86,92.06153846153846,170.97142857142856,59.84,0.08461538461538462,0.15714285714285714,0.055
안드로이드광고,100,370,35729,62388,271,623.88,168.61621621621623,132.7404255319149,357.29,96.56486486486486,76.01914893617021,2.71,0.7324324324324324,0.5765957446808511
다음키워드광고,860,160,43958,57640,0,67.02325581395348,360.25,56.509803921568626,51.11395348837209,274.7375,43.09607843137255,0.0,0.0,0.0
스타트업광고,560,10,20342,42812,2,76.45,4281.2,75.10877192982456,36.325,2034.2,35.68771929824561,0.0035714285714285713,0.2,0.0035087719298245615
성형외과광고,130,100,61476,53823,28,414.0230769230769,538.23,234.01304347826087,472.89230769230767,614.76,267.2869565217391,0.2153846153846154,0.28,0.12173913043478261
치과광고,550,90,67664,79998,83,145.45090909090908,888.8666666666667,124.996875,123.02545454545455,751.8222222222222,105.725,0.1509090909090909,0.9222222222222223,0.1296875
잡지광고,380,260,117509,233413,1296,614.2447368421052,897.7423076923077,364.7078125,309.2342105263158,451.9576923076923,183.6078125,3.4105263157894736,4.984615384615385,2.025
리워드광고,90,40,8577,15670,1,174.11111111111111,391.75,120.53846153846153,95.3,214.425,65.97692307692307,0.011111111111111112,0.025,0.007692307692307693
배너광고비용,30,20,23753,65229,34828,2174.3,3261.45,1304.58,791.7666666666667,1187.65,475.06,1160.9333333333334,1741.4,696.56
ADCHOICES,330,110,97,511,0,1.5484848484848486,4.6454545454545455,1.1613636363636364,0.29393939393939394,0.8818181818181818,0.22045454545454546,0.0,0.0,0.0
네트워크배너,20,40,13269,4611666,159,230583.3,115291.65,76861.1,663.45,331.725,221.15,7.95,3.975,2.65
검색광고비용,10,10,74642,222310,146,22231.0,22231.0,11115.5,7464.2,7464.2,3732.1,14.6,14.6,7.3
프리미엄광고,20,10,135185,2000387,415,100019.35,200038.7,66679.56666666667,6759.25,13518.5,4506.166666666667,20.75,41.5,13.833333333333334
직원모집광고,10,10,111385,1112000,18,111200.0,111200.0,55600.0,11138.5,11138.5,5569.25,1.8,1.8,0.9
컴퓨터광고,300,100,260965,177946,4253,593.1533333333333,1779.46,444.865,869.8833333333333,2609.65,652.4125,14.176666666666666,42.53,10.6325
모바일광고비용,10,10,3150,697520,488,69752.0,69752.0,34876.0,315.0,315.0,157.5,48.8,48.8,24.4
무료광고사이트,10,10,4385,184851,5,18485.1,18485.1,9242.55,438.5,438.5,219.25,0.5,0.5,0.25
온라인광고비용,20,10,86609,681973,699,34098.65,68197.3,22732.433333333334,4330.45,8660.9,2886.9666666666667,34.95,69.9,23.3
광고등록,20,150,982971,216330,111,10816.5,1442.2,1272.5294117647059,49148.55,6553.14,5782.182352941177,5.55,0.74,0.6529411764705882
광고비용,100,90,535603,983826,309517,9838.26,10931.4,5178.031578947369,5356.03,5951.144444444444,2818.963157894737,3095.17,3439.0777777777776,1629.036842105263
광고하기,10,30,9648998,313778,309517,31377.8,10459.266666666666,7844.45,964899.8,321633.26666666666,241224.95,30951.7,10317.233333333334,7737.925
스마트광고,110,210,271695,1299221,2791,11811.1,6186.766666666666,4060.065625,2469.9545454545455,1293.7857142857142,849.046875,25.37272727272727,13.290476190476191,8.721875
텍스트광고,40,30,29393,29644,248,741.1,988.1333333333333,423.48571428571427,734.825,979.7666666666667,419.9,6.2,8.266666666666667,3.5428571428571427
온라인광고효과,10,10,84383,21628,0,2162.8,2162.8,1081.4,8438.3,8438.3,4219.15,0.0,0.0,0.0
매체광고,80,40,141442,728955,48,9111.9375,18223.875,6074.625,1768.025,3536.05,1178.6833333333334,0.6,1.2,0.4
애드센드,10,10,3377,419418,2723,41941.8,41941.8,20970.9,337.7,337.7,168.85,272.3,272.3,136.15
모바일배너광고,30,10,11375,14766,4,492.2,1476.6,369.15,379.1666666666667,1137.5,284.375,0.13333333333333333,0.4,0.1
앱다운로드광고,10,10,60539,8823702,0,882370.2,882370.2,441185.1,6053.9,6053.9,3026.95,0.0,0.0,0.0
모바일광고단가,10,10,811,676462,0,67646.2,67646.2,33823.1,81.1,81.1,40.55,0.0,0.0,0.0
커피광고,430,960,180263,42072,1117,97.84186046511628,43.825,30.267625899280574,419.21627906976744,187.77395833333333,129.68561151079138,2.597674418604651,1.1635416666666667,0.8035971223021583
온라인배너광고,70,30,26655,277665,7,3966.6428571428573,9255.5,2776.65,380.7857142857143,888.5,266.55,0.1,0.23333333333333334,0.07
애드네트워크,100,30,20109,90765,7915,907.65,3025.5,698.1923076923077,201.09,670.3,154.6846153846154,79.15,263.8333333333333,60.88461538461539
B2B광고,580,10,16835,306782,11,528.9344827586207,30678.2,519.9694915254237,29.025862068965516,1683.5,28.533898305084747,0.01896551724137931,1.1,0.01864406779661017
배너광고가격,20,10,20240,25900,34828,1295.0,2590.0,863.3333333333334,1012.0,2024.0,674.6666666666666,1741.4,3482.8,1160.9333333333334
쇼핑검색광고,310,350,46217,297050,4,958.2258064516129,848.7142857142857,450.07575757575756,149.08709677419355,132.04857142857142,70.02575757575758,0.012903225806451613,0.011428571428571429,0.006060606060606061
상품광고,150,160,703911,78823,17118,525.4866666666667,492.64375,254.26774193548388,4692.74,4399.44375,2270.68064516129,114.12,106.9875,55.21935483870968
범퍼애드,220,80,394,21852,16060,99.32727272727273,273.15,72.84,1.790909090909091,4.925,1.3133333333333332,73.0,200.75,53.53333333333333
어플리케이션광고,50,140,17674,199758,3,3995.16,1426.8428571428572,1051.3578947368421,353.48,126.24285714285715,93.02105263157895,0.06,0.02142857142857143,0.015789473684210527
리타게팅,100,30,398,165869,0,1658.69,5528.966666666666,1275.9153846153847,3.98,13.266666666666667,3.0615384615384613,0.0,0.0,0.0
구인구직광고,40,40,780310,1974473,6,49361.825,49361.825,24680.9125,19507.75,19507.75,9753.875,0.15,0.15,0.075
인터넷신문광고,40,10,6246,34517380,2,862934.5,3451738.0,690347.6,156.15,624.6,124.92,0.05,0.2,0.04
모바일광고플랫폼,30,10,4022,26041,4,868.0333333333333,2604.1,651.025,134.06666666666666,402.2,100.55,0.13333333333333333,0.4,0.1
타겟광고,60,40,37341,296200,91,4936.666666666667,7405.0,2962.0,622.35,933.525,373.41,1.5166666666666666,2.275,0.91
모바일앱광고,40,10,6688,124818,34,3120.45,12481.8,2496.36,167.2,668.8,133.76,0.85,3.4,0.68
모바일게임광고,170,1020,15869,11196,31630,65.85882352941177,10.976470588235294,9.408403361344538,93.34705882352941,15.557843137254903,13.33529411764706,186.05882352941177,31.00980392156863,26.57983193277311
리타게팅광고,40,20,319,203275,0,5081.875,10163.75,3387.9166666666665,7.975,15.95,5.316666666666666,0.0,0.0,0.0
그로스해킹교육,10,10,195,411855,3,41185.5,41185.5,20592.75,19.5,19.5,9.75,0.3,0.3,0.15
웹광고,80,40,888,1104884,80,13811.05,27622.1,9207.366666666667,11.1,22.2,7.4,1.0,2.0,0.6666666666666666
키워드순위,140,80,47586,377664,7563,2697.6,4720.8,1716.6545454545455,339.9,594.825,216.3,54.02142857142857,94.5375,34.377272727272725
인터넷배너광고,60,40,33730,379513,8,6325.216666666666,9487.825,3795.13,562.1666666666666,843.25,337.3,0.13333333333333333,0.2,0.08
프리롤광고,110,40,196,53565,1,486.95454545454544,1339.125,357.1,1.7818181818181817,4.9,1.3066666666666666,0.00909090909090909,0.025,0.006666666666666667
온라인배너,90,10,98757,3940949,230,43788.322222222225,394094.9,39409.49,1097.3,9875.7,987.57,2.5555555555555554,23.0,2.3
모바일배너,50,20,35246,22993,187,459.86,1149.65,328.4714285714286,704.92,1762.3,503.51428571428573,3.74,9.35,2.6714285714285713
어플배너광고,20,10,2903,6308506,0,315425.3,630850.6,210283.53333333333,145.15,290.3,96.76666666666667,0.0,0.0,0.0
광고문의,50,110,1985708,176023,218,3520.46,1600.209090909091,1100.14375,39714.16,18051.890909090907,12410.675,4.36,1.981818181818182,1.3625
APP광고,10,10,68842,352473,150,35247.3,35247.3,17623.65,6884.2,6884.2,3442.1,15.0,15.0,7.5
스마트폰광고,170,610,175542,528350,2212,3107.9411764705883,866.1475409836065,677.3717948717949,1032.6,287.7737704918033,225.05384615384617,13.011764705882353,3.6262295081967215,2.835897435897436
구인광고사이트,60,70,12178,5962,0,99.36666666666666,85.17142857142858,45.86153846153846,202.96666666666667,173.97142857142856,93.67692307692307,0.0,0.0,0.0
이미지광고,130,100,573392,339646,512,2612.6615384615384,3396.46,1476.7217391304348,4410.707692307692,5733.92,2493.008695652174,3.9384615384615387,5.12,2.226086956521739
리타켓팅,40,10,95,622258,0,15556.45,62225.8,12445.16,2.375,9.5,1.9,0.0,0.0,0.0
외부광고,50,30,179805,30526,521,610.52,1017.5333333333333,381.575,3596.1,5993.5,2247.5625,10.42,17.366666666666667,6.5125
네이트광고,50,30,38813,1051832,0,21036.64,35061.066666666666,13147.9,776.26,1293.7666666666667,485.1625,0.0,0.0,0.0
배너광고제작,20,30,21230,156230,4612,7811.5,5207.666666666667,3124.6,1061.5,707.6666666666666,424.6,230.6,153.73333333333332,92.24
동영상광고단가,10,10,3444,149390,0,14939.0,14939.0,7469.5,344.4,344.4,172.2,0.0,0.0,0.0
디지털대행사,70,10,10253,72127,33,1030.3857142857144,7212.7,901.5875,146.47142857142856,1025.3,128.1625,0.4714285714285714,3.3,0.4125
광고돈벌기,10,10,32937,447481,1,44748.1,44748.1,22374.05,3293.7,3293.7,1646.85,0.1,0.1,0.05
광고동영상,40,40,340732,617429,1272,15435.725,15435.725,7717.8625,8518.3,8518.3,4259.15,31.8,31.8,15.9
광고베너,30,50,27757,615301,34846,20510.033333333333,12306.02,7691.2625,925.2333333333333,555.14,346.9625,1161.5333333333333,696.92,435.575
광고설정,10,10,420510,734649,37,73464.9,73464.9,36732.45,42051.0,42051.0,21025.5,3.7,3.7,1.85
광고영상사이트,10,10,42296,38966,0,3896.6,3896.6,1948.3,4229.6,4229.6,2114.8,0.0,0.0,0.0
광고예산,20,20,64106,4525,3,226.25,226.25,113.125,3205.3,3205.3,1602.65,0.15,0.15,0.075
광고정보센터,3500,1450,1455,154599,3,44.171142857142854,106.62,31.23212121212121,0.4157142857142857,1.0034482758620689,0.29393939393939394,0.0008571428571428571,0.0020689655172413794,0.0006060606060606061
검색키워드등록,10,10,66503,116448,6,11644.8,11644.8,5822.4,6650.3,6650.3,3325.15,0.6,0.6,0.3
KEYWORDTOOL,110,80,34,269932,0,2453.927272727273,3374.15,1420.6947368421052,0.3090909090909091,0.425,0.17894736842105263,0.0,0.0,0.0
ADMANAGER,10,10,24,197486,0,19748.6,19748.6,9874.3,2.4,2.4,1.2,0.0,0.0,0.0
ADNETWORK,20,20,28,73690,1,3684.5,3684.5,1842.25,1.4,1.4,0.7,0.05,0.05,0.025
한국온라인광고,10,10,97694,268794,2,26879.4,26879.4,13439.7,9769.4,9769.4,4884.7,0.2,0.2,0.1
해외광고대행,120,10,348476,1112944,320,9274.533333333333,111294.4,8561.107692307693,2903.9666666666667,34847.6,2680.5846153846155,2.6666666666666665,32.0,2.4615384615384617
해외온라인광고,100,10,58409,290039,6,2900.39,29003.9,2636.7181818181816,584.09,5840.9,530.9909090909091,0.06,0.6,0.05454545454545454
키워드광고가격,10,10,27016,71467,48,7146.7,7146.7,3573.35,2701.6,2701.6,1350.8,4.8,4.8,2.4
키워드추천,30,60,176167,10141,7563,338.03333333333336,169.01666666666668,112.67777777777778,5872.233333333334,2936.116666666667,1957.411111111111,252.1,126.05,84.03333333333333
직업광고,10,10,200510,418995,28,41899.5,41899.5,20949.75,20051.0,20051.0,10025.5,2.8,2.8,1.4
인터넷검색광고,20,10,83898,45112,10,2255.6,4511.2,1503.7333333333333,4194.9,8389.8,2796.6,0.5,1.0,0.3333333333333333
인터넷광고대행사,10,10,4816,257353,5,25735.3,25735.3,12867.65,481.6,481.6,240.8,0.5,0.5,0.25
인터넷광고종류,20,10,3942,132763,296,6638.15,13276.3,4425.433333333333,197.1,394.2,131.4,14.8,29.6,9.866666666666667
온라인광고영업,40,170,72594,4228,0,105.7,24.870588235294118,20.133333333333333,1814.85,427.0235294117647,345.6857142857143,0.0,0.0,0.0
온라인광고의종류,10,10,34986,530384,699,53038.4,53038.4,26519.2,3498.6,3498.6,1749.3,69.9,69.9,34.95
온라인디스플레이광고,10,10,11721,125825,0,12582.5,12582.5,6291.25,1172.1,1172.1,586.05,0.0,0.0,0.0
세부키워드,30,20,34390,636069,3,21202.3,31803.45,12721.38,1146.3333333333333,1719.5,687.8,0.1,0.15,0.06
노출광고,30,20,648615,366471,931,12215.7,18323.55,7329.42,21620.5,32430.75,12972.3,31.033333333333335,46.55,18.62
키워드찾기,50,20,48444,116284,2,2325.68,5814.2,1661.2,968.88,2422.2,692.0571428571428,0.04,0.1,0.02857142857142857
앱스토어광고,10,40,15008,177702,4,17770.2,4442.55,3554.04,1500.8,375.2,300.16,0.4,0.1,0.08
사이트홍보방법,10,10,364762,13168,124,1316.8,1316.8,658.4,36476.2,36476.2,18238.1,12.4,12.4,6.2
